date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2021-03-03,0,-3,26,11,17,321,NW,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.1,0.0,88.0,7.0,4.0,1013.0,30.0,74.0,-3.0,26.0,-5.0,23.0,-9.0,16.0,18.0,28.0,-9.0,16.0
2021-03-03,1200,-1,31,13,21,293,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86.0,10.0,6.0,1015.0,30.0,100.0,-1.0,31.0,-3.0,27.0,-6.0,20.0,18.0,28.0,-6.0,20.0
2021-03-04,0,-1,31,12,20,257,WSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,90.0,8.0,5.0,1007.0,30.0,100.0,-1.0,31.0,-2.0,28.0,-6.0,21.0,20.0,32.0,-6.0,21.0
2021-03-04,1200,0,31,6,10,234,SW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.4,0.1,95.0,2.0,1.0,1001.0,30.0,100.0,0.0,31.0,-1.0,30.0,-4.0,25.0,8.0,13.0,-4.0,25.0
2021-03-05,0,-7,20,2,4,110,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91.0,10.0,6.0,1004.0,30.0,56.0,-7.0,20.0,-8.0,18.0,-8.0,17.0,4.0,7.0,-8.0,17.0
2021-03-05,1200,-3,26,5,9,310,NW,335,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Patchy heavy snow,0.6,0.0,88.0,3.0,1.0,1009.0,30.0,96.0,-3.0,26.0,-5.0,23.0,-7.0,20.0,6.0,10.0,-7.0,20.0
2021-03-06,0,-8,17,3,5,228,SW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,1015.0,30.0,67.0,-8.0,17.0,-10.0,15.0,-11.0,12.0,5.0,9.0,-11.0,12.0
2021-03-06,1200,-6,22,7,11,337,NNW,368,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow showers,0.0,0.0,80.0,10.0,6.0,1016.0,30.0,93.0,-6.0,22.0,-9.0,17.0,-10.0,13.0,8.0,13.0,-10.0,13.0
2021-03-07,0,-10,15,9,15,222,SW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1011.0,30.0,69.0,-10.0,15.0,-11.0,12.0,-16.0,3.0,17.0,27.0,-16.0,3.0
2021-03-07,1200,-3,27,18,28,222,SW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.4,0.0,92.0,3.0,2.0,992.0,29.0,100.0,-3.0,27.0,-4.0,25.0,-10.0,14.0,23.0,37.0,-10.0,14.0
2021-03-08,0,-11,13,10,15,245,WSW,329,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Patchy moderate snow,0.1,0.0,92.0,6.0,3.0,995.0,29.0,76.0,-10.0,15.0,-9.0,17.0,-13.0,9.0,16.0,26.0,-13.0,9.0
2021-03-08,1200,-6,21,12,20,315,NW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,86.0,8.0,4.0,1001.0,30.0,100.0,-6.0,21.0,-8.0,17.0,-13.0,9.0,15.0,24.0,-13.0,9.0
2021-03-09,0,-15,6,6,9,326,NW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1011.0,30.0,85.0,-15.0,6.0,-15.0,5.0,-20.0,-5.0,11.0,18.0,-20.0,-5.0
2021-03-09,1200,-13,10,8,13,334,NNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86.0,10.0,6.0,1018.0,30.0,100.0,-13.0,10.0,-14.0,6.0,-19.0,-2.0,9.0,15.0,-19.0,-2.0
2021-03-10,0,-22,-7,6,9,336,NNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,2.0,1.0,1025.0,30.0,73.0,-22.0,-7.0,-22.0,-8.0,-29.0,-20.0,10.0,16.0,-29.0,-20.0
2021-03-10,1200,-16,3,6,9,117,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,82.0,10.0,6.0,1030.0,30.0,19.0,-16.0,3.0,-18.0,-1.0,-22.0,-8.0,7.0,11.0,-22.0,-8.0
2021-03-11,0,-20,-4,4,6,301,WNW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,89.0,10.0,6.0,1031.0,30.0,87.0,-20.0,-4.0,-22.0,-7.0,-25.0,-13.0,7.0,12.0,-25.0,-13.0
2021-03-11,1200,-11,12,3,5,274,W,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,82.0,10.0,6.0,1032.0,30.0,67.0,-11.0,12.0,-14.0,8.0,-14.0,6.0,4.0,6.0,-14.0,6.0
2021-03-12,0,-16,3,6,10,192,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89.0,10.0,6.0,1028.0,30.0,1.0,-16.0,3.0,-17.0,1.0,-22.0,-8.0,10.0,16.0,-22.0,-8.0
2021-03-12,1200,-9,16,14,23,170,S,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,83.0,10.0,6.0,1021.0,30.0,50.0,-9.0,16.0,-11.0,12.0,-17.0,2.0,17.0,28.0,-17.0,2.0
2021-03-13,0,-11,13,16,26,187,S,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.7,0.0,91.0,2.0,1.0,1013.0,30.0,100.0,-10.0,15.0,-9.0,16.0,-13.0,8.0,25.0,40.0,-13.0,8.0
2021-03-13,1200,-3,27,12,19,187,S,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.8,0.0,94.0,2.0,1.0,1010.0,30.0,100.0,-3.0,27.0,-3.0,26.0,-8.0,17.0,15.0,24.0,-8.0,17.0
2021-03-14,0,-7,20,10,16,188,S,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.0,0.0,94.0,10.0,6.0,1010.0,30.0,100.0,-5.0,24.0,-1.0,30.0,-8.0,17.0,16.0,25.0,-8.0,17.0
2021-03-14,1200,2,35,7,12,198,SSW,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow,0.1,0.0,100.0,10.0,6.0,1009.0,30.0,100.0,2.0,35.0,2.0,35.0,-2.0,28.0,12.0,19.0,-2.0,28.0
2021-03-15,0,1,34,13,21,191,SSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,94.0,5.0,3.0,1008.0,30.0,100.0,1.0,34.0,0.0,32.0,-4.0,25.0,21.0,34.0,-4.0,25.0
2021-03-15,1200,2,35,8,13,201,SSW,317,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png,Light sleet,0.6,0.0,99.0,9.0,5.0,1007.0,30.0,100.0,2.0,35.0,2.0,35.0,-2.0,29.0,14.0,22.0,-2.0,29.0
2021-03-16,0,-2,29,5,8,222,SW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,93.0,10.0,6.0,1014.0,30.0,58.0,-2.0,29.0,-3.0,27.0,-5.0,24.0,10.0,16.0,-5.0,24.0
2021-03-16,1200,1,34,7,11,135,SE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.1,0.0,100.0,1.0,0.0,1016.0,30.0,100.0,1.0,34.0,1.0,34.0,-2.0,28.0,10.0,17.0,-2.0,28.0
2021-03-17,0,-1,30,6,9,129,SE,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,97.0,8.0,5.0,1016.0,30.0,100.0,-1.0,30.0,-2.0,29.0,-4.0,24.0,9.0,14.0,-4.0,24.0
2021-03-17,1200,-1,30,6,10,130,SE,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow,0.0,0.0,94.0,5.0,2.0,1014.0,30.0,100.0,-1.0,30.0,-2.0,29.0,-4.0,24.0,7.0,12.0,-4.0,24.0
2021-03-18,0,-5,22,1,1,193,SSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,1.0,0.0,1010.0,30.0,88.0,-5.0,22.0,-6.0,22.0,-5.0,22.0,1.0,2.0,-5.0,22.0
2021-03-18,1200,0,32,4,6,317,NW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.2,0.0,98.0,4.0,2.0,1009.0,30.0,100.0,0.0,32.0,-1.0,31.0,-2.0,28.0,4.0,7.0,-2.0,28.0
2021-03-19,0,-4,26,5,8,339,NNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.1,0.0,97.0,7.0,4.0,1010.0,30.0,97.0,-4.0,26.0,-4.0,25.0,-7.0,20.0,9.0,14.0,-7.0,20.0
2021-03-19,1200,-1,31,7,12,356,N,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,88.0,10.0,6.0,1013.0,30.0,95.0,-1.0,31.0,-2.0,28.0,-4.0,24.0,9.0,14.0,-4.0,24.0
2021-03-20,0,-4,25,6,9,351,N,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,7.0,4.0,1017.0,30.0,77.0,-4.0,25.0,-5.0,24.0,-8.0,19.0,8.0,13.0,-8.0,19.0
2021-03-20,1200,-2,29,6,9,314,NW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,80.0,10.0,6.0,1018.0,30.0,100.0,-2.0,29.0,-5.0,24.0,-5.0,23.0,6.0,10.0,-5.0,23.0
2021-03-21,0,-5,24,7,12,265,W,335,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Patchy heavy snow,0.6,0.0,94.0,3.0,1.0,1010.0,30.0,93.0,-5.0,24.0,-5.0,22.0,-9.0,15.0,11.0,18.0,-9.0,15.0
2021-03-21,1200,-2,29,13,21,227,SW,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.1,0.0,84.0,9.0,5.0,1002.0,30.0,100.0,-2.0,29.0,-4.0,25.0,-8.0,18.0,15.0,24.0,-8.0,18.0
2021-03-22,0,-6,20,11,18,233,SW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,92.0,5.0,3.0,997.0,29.0,100.0,-4.0,24.0,-4.0,25.0,-8.0,17.0,17.0,27.0,-8.0,17.0
2021-03-22,1200,0,32,9,14,266,W,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.3,0.0,85.0,7.0,4.0,1000.0,30.0,84.0,0.0,32.0,-2.0,28.0,-4.0,24.0,11.0,18.0,-4.0,24.0
2021-03-23,0,-5,24,5,9,306,NW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1005.0,30.0,93.0,-5.0,24.0,-5.0,22.0,-9.0,17.0,10.0,16.0,-9.0,17.0
2021-03-23,1200,-1,30,9,14,357,N,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow,0.0,0.0,83.0,10.0,6.0,1012.0,30.0,100.0,-1.0,30.0,-4.0,25.0,-6.0,22.0,11.0,17.0,-6.0,22.0
2021-03-24,0,-4,24,3,5,10,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,1020.0,30.0,15.0,-4.0,24.0,-5.0,22.0,-7.0,20.0,6.0,9.0,-7.0,20.0
2021-03-24,1200,2,35,3,5,269,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,81.0,10.0,6.0,1022.0,30.0,3.0,2.0,35.0,-1.0,30.0,1.0,33.0,4.0,6.0,1.0,33.0
2021-03-25,0,-2,28,4,7,261,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,88.0,10.0,6.0,1021.0,30.0,6.0,-2.0,28.0,-4.0,25.0,-5.0,23.0,7.0,12.0,-5.0,23.0
2021-03-25,1200,3,38,5,8,247,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,80.0,10.0,6.0,1019.0,30.0,4.0,3.0,38.0,0.0,32.0,1.0,34.0,6.0,9.0,1.0,34.0
2021-03-26,0,0,33,4,6,281,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,5.0,2.0,1019.0,30.0,100.0,0.0,33.0,-1.0,31.0,-2.0,29.0,7.0,12.0,-2.0,29.0
2021-03-26,1200,4,39,4,7,285,WNW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,78.0,10.0,6.0,1020.0,30.0,80.0,4.0,39.0,1.0,33.0,2.0,36.0,6.0,9.0,2.0,36.0
2021-03-27,0,2,35,4,7,292,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,1.0,0.0,1022.0,30.0,100.0,2.0,35.0,1.0,34.0,-1.0,31.0,7.0,12.0,-1.0,31.0
2021-03-27,1200,4,38,4,7,120,ESE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,63.0,10.0,6.0,1025.0,30.0,98.0,4.0,38.0,-3.0,27.0,2.0,35.0,5.0,8.0,2.0,35.0
2021-03-28,0,1,34,3,4,180,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,69.0,10.0,6.0,1027.0,30.0,93.0,1.0,34.0,-4.0,25.0,0.0,32.0,4.0,7.0,0.0,32.0
2021-03-28,1200,4,39,9,14,199,SSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,75.0,10.0,6.0,1026.0,30.0,93.0,4.0,39.0,0.0,32.0,1.0,33.0,10.0,17.0,1.0,33.0
2021-03-29,0,0,32,4,6,108,ESE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,93.0,7.0,4.0,1031.0,30.0,98.0,0.0,32.0,-1.0,30.0,-2.0,29.0,6.0,10.0,-2.0,29.0
2021-03-29,1200,4,38,6,10,149,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,66.0,10.0,6.0,1034.0,31.0,10.0,4.0,38.0,-2.0,28.0,1.0,33.0,7.0,12.0,1.0,33.0
2021-03-30,0,2,36,6,9,192,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,81.0,10.0,6.0,1036.0,31.0,0.0,2.0,36.0,-1.0,31.0,-1.0,31.0,6.0,10.0,-1.0,31.0
2021-03-30,1200,3,38,13,21,200,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,68.0,10.0,6.0,1031.0,30.0,82.0,3.0,38.0,-2.0,28.0,-1.0,30.0,17.0,27.0,-1.0,30.0
2021-03-31,0,-2,28,17,27,210,SSW,308,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,6.3,0.2,97.0,6.0,3.0,1021.0,30.0,100.0,-1.0,30.0,1.0,33.0,-4.0,24.0,27.0,43.0,-4.0,24.0
2021-03-31,1200,3,37,9,15,225,SW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0.0,98.0,2.0,1.0,1016.0,30.0,100.0,3.0,37.0,3.0,37.0,-1.0,30.0,15.0,24.0,-1.0,30.0
2021-04-01,0,-2,28,9,14,240,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,99.0,10.0,6.0,1011.0,30.0,100.0,-1.0,31.0,4.0,39.0,-3.0,26.0,17.0,28.0,-3.0,26.0
2021-04-01,1200,4,39,5,8,283,WNW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.5,0.0,99.0,2.0,1.0,1010.0,30.0,100.0,4.0,39.0,4.0,39.0,2.0,36.0,8.0,13.0,2.0,36.0
2021-04-01,0,-2,28,9,14,240,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,99.0,10.0,6.0,1011.0,30.0,100.0,-1.0,31.0,4.0,39.0,-3.0,26.0,17.0,28.0,-3.0,26.0
2021-04-01,1200,4,39,5,8,283,WNW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.5,0.0,99.0,2.0,1.0,1010.0,30.0,100.0,4.0,39.0,4.0,39.0,2.0,36.0,8.0,13.0,2.0,36.0
2021-04-02,0,2,35,1,2,290,WNW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,3.2,0.1,99.0,2.0,1.0,1010.0,30.0,100.0,2.0,35.0,1.0,35.0,2.0,35.0,2.0,3.0,2.0,35.0
2021-04-02,1200,3,38,5,9,60,ENE,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.1,0.0,88.0,9.0,5.0,1007.0,30.0,95.0,3.0,38.0,1.0,34.0,1.0,33.0,7.0,11.0,1.0,33.0
2021-04-03,0,1,34,2,4,228,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,84.0,10.0,6.0,1008.0,30.0,49.0,1.0,34.0,-1.0,30.0,1.0,33.0,4.0,7.0,1.0,33.0
2021-04-03,1200,6,43,1,1,289,WNW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,58.0,10.0,6.0,1009.0,30.0,42.0,6.0,43.0,-1.0,30.0,6.0,43.0,1.0,1.0,6.0,43.0
2021-04-04,0,0,33,4,7,350,N,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86.0,10.0,6.0,1010.0,30.0,61.0,0.0,33.0,-2.0,29.0,-2.0,28.0,8.0,12.0,-2.0,28.0
2021-04-04,1200,4,39,6,10,282,WNW,362,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0013_sleet_showers.png,Light sleet showers,0.1,0.0,55.0,10.0,6.0,1012.0,30.0,93.0,4.0,39.0,-4.0,25.0,2.0,35.0,7.0,11.0,2.0,35.0
2021-04-05,0,1,33,5,8,257,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79.0,10.0,6.0,1009.0,30.0,36.0,1.0,33.0,-3.0,27.0,-2.0,28.0,9.0,14.0,-2.0,28.0
2021-04-05,1200,6,43,12,19,225,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,49.0,10.0,6.0,1007.0,30.0,78.0,6.0,43.0,-4.0,25.0,3.0,37.0,14.0,22.0,3.0,37.0
2021-04-06,0,2,36,10,16,187,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69.0,10.0,6.0,1004.0,30.0,16.0,2.0,36.0,-3.0,27.0,-2.0,28.0,17.0,28.0,-2.0,28.0
2021-04-06,1200,10,50,16,26,192,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49.0,10.0,6.0,1002.0,30.0,62.0,10.0,50.0,0.0,31.0,7.0,44.0,18.0,30.0,7.0,44.0
2021-04-07,0,4,39,3,5,126,SE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.1,0.0,98.0,0.0,0.0,1006.0,30.0,100.0,4.0,39.0,4.0,39.0,3.0,38.0,4.0,7.0,3.0,38.0
2021-04-07,1200,10,49,12,19,168,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,56.0,10.0,6.0,1004.0,30.0,100.0,10.0,49.0,1.0,34.0,7.0,45.0,14.0,22.0,7.0,45.0
2021-04-08,0,3,38,2,3,172,S,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.3,0.1,98.0,7.0,4.0,997.0,29.0,100.0,3.0,38.0,3.0,37.0,3.0,37.0,2.0,4.0,3.0,37.0
2021-04-08,1200,1,35,8,13,279,W,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,3.3,0.1,98.0,2.0,1.0,999.0,30.0,100.0,1.0,35.0,1.0,34.0,-2.0,28.0,10.0,17.0,-2.0,28.0
2021-04-09,0,1,34,7,12,230,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,77.0,10.0,6.0,1015.0,30.0,11.0,1.0,34.0,-2.0,28.0,-2.0,28.0,12.0,19.0,-2.0,28.0
2021-04-09,1200,10,49,3,5,250,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33.0,10.0,6.0,1024.0,30.0,0.0,10.0,49.0,-6.0,22.0,9.0,49.0,4.0,6.0,9.0,49.0
2021-04-10,0,2,36,8,12,197,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69.0,10.0,6.0,1027.0,30.0,8.0,2.0,36.0,-3.0,27.0,-1.0,30.0,13.0,21.0,-1.0,30.0
2021-04-10,1200,10,50,10,16,209,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,37.0,10.0,6.0,1027.0,30.0,0.0,10.0,50.0,-4.0,25.0,8.0,46.0,12.0,19.0,8.0,46.0
2021-04-11,0,4,40,9,14,207,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65.0,10.0,6.0,1026.0,30.0,13.0,4.0,40.0,-2.0,29.0,1.0,34.0,16.0,26.0,1.0,34.0
2021-04-11,1200,13,55,7,12,213,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46.0,10.0,6.0,1030.0,30.0,15.0,13.0,55.0,2.0,35.0,12.0,53.0,9.0,14.0,12.0,53.0
2021-04-12,0,10,49,4,6,161,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69.0,10.0,6.0,1033.0,30.0,3.0,10.0,49.0,4.0,39.0,9.0,48.0,5.0,9.0,9.0,48.0
2021-04-12,1200,13,55,10,16,100,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1031.0,30.0,60.0,13.0,55.0,0.0,32.0,12.0,53.0,11.0,18.0,12.0,53.0
2021-04-13,0,8,46,6,9,107,ESE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1025.0,30.0,36.0,8.0,46.0,7.0,45.0,6.0,43.0,10.0,17.0,6.0,43.0
2021-04-13,1200,16,62,8,13,176,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,55.0,10.0,6.0,1022.0,30.0,54.0,16.0,62.0,7.0,45.0,16.0,62.0,10.0,16.0,16.0,62.0
2021-04-14,0,11,53,6,10,147,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64.0,10.0,6.0,1023.0,30.0,17.0,11.0,53.0,5.0,41.0,10.0,51.0,13.0,20.0,10.0,51.0
2021-04-14,1200,18,65,11,17,153,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,36.0,10.0,6.0,1020.0,30.0,6.0,18.0,65.0,3.0,37.0,18.0,65.0,12.0,20.0,18.0,65.0
